SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1513295595	20	cake	MC	11	833	The hungry student decided to buy a small piece of cake
1513295595	21	lunch	MC	11	736	For the student's daytrip, he had forgotten to bring his lunch
1513295595	22	memory	MC	12	1002	Ben always did well in Biology because he had a good memory
1513295595	23	pigs	MC	10	934	The farmer was raising cows and lots of little pigs
1513295595	24	axe	MC	9	792	The man walked into the forest carrying his axe
1513295595	25	cocoon	MC	11	788	The caterpillar was trying its best to escape from the cocoon
1513295595	26	pilot	MC	13	928	When they arrived at their destination, the passengers got to meet the pilot
1513295595	27	stove	MC	8	736	The children weren't supposed to touch the stove
1513295595	28	salad	MC	10	761	For her lunch tomorrow, she decided to make a salad
1513295595	29	iron	MC	10	831	I accidentally burned my hand while using the new iron
1513295595	30	cart	MC	9	600	The grocery store employee had to retrieve the cart
1513295595	31	gravy	MC	9	623	She thickened the stock to make a delicious gravy
1513295595	32	floor	MC	8	832	All the books were stacked on the floor
1513295595	33	milk	MC	8	800	The large jug held a lot of milk
1513295595	34	napkin	MC	12	849	At the diner, the waitress had forgotten to bring him a napkin
1513295595	35	clock	MC	11	968	In the den, they replaced the battery in the old clock
1513295595	36	eat	MC	10	616	The premiere was starting, and she had nothing to eat
1513295595	37	bath	MC	10	831	To relax after work, Bill decided to take a bath
1513295595	38	racket	MC	10	1207.488423	While waiting for his partner, the player grabbed his racket
1513295595	39	bowl	MC	9	920	The waiter accidentally dropped her spoon and her bowl
1513295595	40	vanilla	MC	12	688	To add flavor to the frosting he added maple syrup and vanilla
1513295595	41	truck	MC	12	720	The fugitive hid from the police in the back of the truck
1513295595	42	shark	MC	9	951	The marine biologist was studying a rare white shark
1513295595	43	lanes	MC	9	1076	The group of bikers crossed more than six lanes
1513295595	44	glasses	MC	10	920	She looks very different when she has to wear glasses
1513295595	45	pulse	MC	12	600	When the expert arrived, he immediately checked the woman for a pulse
1513295595	46	sail	MC	14	879	No one has told the sail
1513295595	47	circle	MC	10	866	The girl decided to arrange her dolls in a circle
1513295595	48	sharp	MC	10	792	She always worked quickly, and her tool was very sharp
1513295595	49	lawyer	MC	11	583	When he crashed his car, he decided to hire a lawyer
1513295595	50	south	MC	10	1056	The arrow on the compass was pointing to the south
1513295595	51	barking	MC	9	633	Our pets sometimes ask us for treats by barking
1513295595	52	pillow	MC	11	680	My cousin usually kept her phone plugged in under her pillow
1513295595	53	muscle	MC	11	967	The head of the cheerleading squad needed to build some muscle
1513295595	54	net	MC	9	707	The referee saw the ball roll under the net
1513295595	55	carrot	MC	10	1120	The cook was chopping up the parsley and a carrot
1513295595	56	yarn	MC	9	752	The old woman was collecting different colors of yarn
1513295595	57	ballet	MC	12	748	The girl had never danced before, but she wanted to learn ballet
1513295595	58	school	MC	9	768	My brother moved and transferred to a new school
1513295595	59	balloon	MC	10	648	It was her birthday, so he bought the red balloon
1513295595	60	wine	MC	10	937	The waiter forgot to bring me my glass of wine
1513295595	61	rice	MC	10	694	She used the pressure cooker to steam lots of rice
1513295595	62	plane	MC	11	800	After a three hour wait, the passengers could see the plane
1513295595	63	short	MC	11	688	The big kids always teased Jason because he was very short
1513295595	64	spider	MC	9	824	My older brother refused to touch the large spider
1513295595	65	bomb	MC	10	656	To destroy the building, they decided to use the bomb
1513295595	66	farm	MC	9	616	My uncle planted lots of trees on his farm
1513295595	67	heavy	MC	11	664	Ben didn't like his vacuum cleaner because it was too heavy
1513295595	68	wedding	MC	10	600	Kathy decided not to invite her uncle to the wedding
1513295595	69	sentence	MC	12	647	Susan had a lot of trouble understanding the end of the sentence
1513295595	70	light	MC	12	672	She couldn't read the book because her brother was blocking the light
1513295595	71	tree	MC	10	600	The bicycle was swerving and crashed into a large tree
1513295595	72	paper	MC	12	688	In all his chemistry classes, the student used a lot of paper
1513295595	73	rake	MC	10	663	The homeowner was cleaning up the driveway using a rake
1513295595	74	scroll	MC	9	1207.488423	While visiting court, the priest read the ancient scroll
1513295595	149	farmer	HC	11	793	Because he loved to work the land, Jim became a farmer
1513295595	150	frame	HC	10	789	To display the beautiful photo, she ordered an elegant frame
1513295595	151	border	HC	10	815	The immigrant left Mexico and tried to cross the border
1513295595	152	beak	HC	12	1052	My son saw the bird pecking at the soil using its beak
1513295595	153	drink	HC	9	656	He was very thirsty and needed something to drink
1513295595	154	mountain	HC	9	663	The hikers climbed to the summit of the mountain
1513295595	155	tent	HC	9	664	Everett lit the campfire while I pitched the tent
1513295595	156	valley	HC	9	960	The city lies between two hills in a valley
1513295595	157	calf	HC	8	1008	The cow gave birth to the brown calf
1513295595	158	candy	HC	10	888	On Halloween, the costumed children grabbed several pieces of candy
1513295595	159	overdose	HC	7	705	The heroin addict died of an overdose
1513295595	160	voice	HC	11	584	Before the show, the sick opera singer suddenly lost her voice
1513295595	161	sale	HC	9	848	The store reduced their prices during the annual sale
1513295595	162	bow	HC	9	808	The archer pulled back the string of his bow
1513295595	163	snake	HC	10	640	A boa constrictor is a very dangerous type of snake
1513295595	164	stool	HC	9	639	At the bar, the man sat on a stool
1513295595	165	shaking	HC	9	624	When the earthquake began, the whole building started shaking
1513295595	166	art	HC	10	680	My sister enjoys poetry, painting, and other forms of art
1513295595	167	ideas	HC	10	615	After hours of brainstorming, they had run out of ideas
1513295595	168	insulin	HC	8	832	The diabetic lady needed to inject some insulin
1513295595	169	cross	HC	8	801	Jesus was crucified on a large wooden cross
1513295595	170	yearbook	HC	12	792	To record some high school memories, he had everyone sign his yearbook
1513295595	171	attic	HC	11	944	They stored all of the Halloween decorations up in the attic
1513295595	172	fly	HC	11	800	After the goose injured its wing, it could no longer fly
1513295595	173	compass	HC	10	688	The boy scout navigated using a map and a compass
1513295595	174	hockey	HC	12	704	They didn't have a puck or skates, so they couldn't play hockey
1513295595	175	bloom	HC	12	800	My favorite part of Spring is when the flowers begin to bloom
1513295595	176	air	HC	9	664	In polluted cities, you can barely breathe the air
1513295595	177	diaper	HC	10	1112.748068	To prevent a mess, the caregiver checked the baby's diaper
1513295595	178	fruit	HC	8	832	Apples are definitely his favorite type of fruit
1513295595	179	wood	HC	11	581	At the sawmill they slice logs into long planks of wood
1513295595	180	dove	HC	11	704	The bird typically used to symbolize peace is a white dove
1513295595	181	font	HC	12	607	The editor, who hates Times New Roman, decided to switch the font
1513295595	182	radio	HC	12	600	Driving in the countryside, I could only hear static on the radio
1513295595	183	island	HC	13	696	The sailors saw a single palm tree in the center of the island
1513295595	184	night	HC	10	696	Because they are nocturnal creatures, all bats hunt at night
1513295595	185	flower	HC	11	584	Pam received a rose, but preferred any other species of flower
1513295595	186	spell	HC	9	592	Merlin needed his magic wand to cast the spell
1513295595	187	stripes	HC	10	831	It's easy to spot a zebra because of its stripes
1513295595	188	sleep	HC	10	631	Eric comforted his tearful son and sang him to sleep
1513295595	189	sign	HC	11	736	When exiting the highway, they had trouble reading the small sign
1513295595	190	coin	HC	13	799	We had to guess heads or tails when the referee flipped the coin
1513295595	191	hand	HC	12	616	The angry visitor said hello, but he refused to shake my hand
1513295595	192	soda	HC	10	729	The kids had lots of cavities because they drank soda
1513295595	193	needle	HC	11	824	She couldn't get the thread through the eye of the needle
1513295595	194	choir	HC	7	817	The soprano auditioned for the church choir
1513295595	195	bees	HC	9	656	The honey was produced by a hive of bees
1513295595	196	chalk	HC	13	904	The teacher walked up to the board and grabbed a piece of chalk
1513295595	197	elves	HC	10	727	In Santa's workshop, the toys are made by the elves
1513295595	198	skin	HC	10	943	Not using sunscreen at the beach can damage your skin
1513295595	199	sugar	HC	10	704	To make the cake sweet, he added some more sugar
1513295595	200	siren	HC	11	656	Long before he saw the ambulance's lights he heard the siren
1513295595	201	shield	HC	11	787	The warrior blocked the spear thrust with his large wooden shield
1513295595	202	party	HC	9	617	For my mother's birthday, we threw a huge party
1513295595	203	court	HC	10	729	Eric sued the taxi driver and took him to court
1513295595	204	tea	HC	11	775	At two o'clock the British family always has crumpets and tea
1513295595	205	lipstick	HC	12	808	Before meeting Brad, she put on black eyeliner and some red lipstick
1513295595	206	banana	HC	9	1112.748068	The hungry monkey was trying to peel the banana
1513295595	207	nest	HC	11	711	Before laying its eggs, the robin had to build a nest
1513295595	208	murder	HC	11	600	After the body was discovered, our neighbor was arrested for murder
1513295595	209	crown	HC	10	682	On the queen's head, the priest placed a golden crown
1513295595	210	army	HC	7	960	The soldier decided to quit the army
1513295595	211	neck	HC	12	752	Of all the animals, the giraffe is known for its long neck
1513295595	212	keys	HC	10	1033	She's locked out because she forgot to take her keys
1513295595	213	chess	HC	8	768	The checkmate abruptly ended their game of chess
1513295595	214	poison	HC	11	1088	The king died because the assassin filled his cup with poison
1513295595	215	gold	HC	11	761	The collector's most valuable coins were made of silver and gold
1513295595	216	sour	HC	10	880	She puckered her lips because the lemon was too sour
1513295595	217	blood	HC	9	624	The murderer's knife and clothes were covered in blood
1513295595	218	quiet	HC	12	602	He liked to study in the library because it was very quiet
1513296392	149	farmer	LC	11	880	After he returned home from his travels, Jim became a farmer
1513296392	150	frame	LC	10	1192	While she was shopping yesterday, she bought an elegant frame
1513296392	151	border	LC	10	1360	The kids were scared about trying to cross the border
1513296392	152	beak	LC	12	1008	The animal in the zoo enclosure was trying to clean its beak
1513296392	153	drink	LC	9	952	When school ended, my friends just wanted to drink
1513296392	154	mountain	LC	9	752	The scholars learned about the history of the mountain
1513296392	155	tent	LC	9	864	Everett's dad asked if he could move the tent
1513296392	156	valley	LC	9	888	The house sits between two shops in a valley
1513296392	157	calf	LC	8	1017	Bill went to check on the brown calf
1513296392	158	candy	LC	10	880	The food scientists were developing a new type of candy
1513296392	159	overdose	LC	7	800	The celebrity showed signs of an overdose
1513296392	160	voice	LC	11	688	Before leaving to buy groceries, my aunt suddenly lost her voice
1513296392	161	sale	LC	9	1248	John and his wife prepared for the annual sale
1513296392	162	bow	LC	9	833	On television, the Olympic athlete picked up his bow
